Year,X,Y,prcp
2010.0,26.25,1.25,-0.069182776
2010.0,26.25,3.75,0.0599834
2010.0,26.25,6.25,0.20591222
2010.0,26.25,8.75,0.27077436
2010.0,26.25,11.25,0.22575988
2010.0,26.25,13.75,-0.2366152
2010.0,26.25,31.25,-0.6914305
2010.0,26.25,33.75,-0.37293917
2010.0,26.25,36.25,-0.02184487
2010.0,26.25,38.75,0.53565884
2010.0,26.25,41.25,0.6682543
2010.0,26.25,43.75,0.6225466
2010.0,26.25,46.25,1.1231174
2010.0,26.25,48.75,0.7018936
2010.0,26.25,51.25,0.55134124
2010.0,26.25,53.75,0.4347466
2010.0,26.25,56.25,-0.3663971
2010.0,26.25,58.75,0.07695557
2010.0,26.25,61.25,-0.19550498
2010.0,26.25,63.75,0.09174386
2010.0,26.25,66.25,-0.08197945
2010.0,26.25,68.75,-0.21253082
2010.0,26.25,71.25,0.38897553
2010.0,26.25,73.75,-0.40186223
2010.0,26.25,76.25,-0.56539935
2010.0,26.25,78.75,-0.71868736
2010.0,26.25,81.25,-0.82869697
2010.0,26.25,83.75,-0.74711245
2010.0,26.25,86.25,-0.45721573
2010.0,26.25,88.75,-0.42457375
2010.0,28.75,-88.75,-0.24115118
2010.0,28.75,-86.25,-0.15852053
2010.0,28.75,-83.75,-0.25744012
2010.0,28.75,-81.25,-0.3155944
2010.0,28.75,-78.75,-0.1737441
2010.0,28.75,-76.25,0.07400425
2010.0,28.75,-73.75,0.22062434
2010.0,28.75,-71.25,0.14203319
2010.0,28.75,-68.75,0.097663365
2010.0,28.75,-66.25,0.28191605
2010.0,28.75,-63.75,0.559441
2010.0,28.75,-61.25,0.587032
2010.0,28.75,-58.75,0.571623
2010.0,28.75,-56.25,0.44503376
2010.0,28.75,-53.75,-0.08755283
2010.0,28.75,-51.25,-0.46026036
2010.0,28.75,-48.75,-0.46072385
2010.0,28.75,-46.25,-0.30075803
2010.0,28.75,-43.75,-0.011569365
2010.0,28.75,-41.25,0.12948765
2010.0,28.75,-38.75,-0.11523142
2010.0,28.75,-36.25,-0.20829155
2010.0,28.75,-33.75,-0.15202586
2010.0,28.75,-31.25,-0.01629357
2010.0,28.75,-28.75,0.002375517
2010.0,28.75,-26.25,0.23528792
2010.0,28.75,-23.75,0.25919586
2010.0,28.75,-21.25,0.39490166
2010.0,28.75,-18.75,0.01133263
2010.0,28.75,-16.25,0.063995376
2010.0,28.75,-13.75,-0.10760784
2010.0,28.75,-11.25,-0.35114232
2010.0,28.75,-8.75,-0.5187038
2010.0,28.75,-6.25,-0.5300613
2010.0,28.75,-3.75,-0.3541649
2010.0,28.75,-1.25,-0.012685787
2010.0,28.75,1.25,-0.05363105
2010.0,28.75,3.75,0.13750699
2010.0,28.75,6.25,0.3363908
2010.0,28.75,8.75,0.38580123
2010.0,28.75,11.25,-0.04102289
2010.0,28.75,13.75,-0.4583911
2010.0,28.75,31.25,-0.7119731
2010.0,28.75,33.75,-0.26426333
2010.0,28.75,36.25,-0.016507477
2010.0,28.75,38.75,0.49150485
2010.0,28.75,41.25,0.79581034
2010.0,28.75,43.75,0.69740236
2010.0,28.75,46.25,0.7576708
2010.0,28.75,48.75,0.55733895
2010.0,28.75,51.25,0.27406472
2010.0,28.75,53.75,0.32914522
2010.0,28.75,56.25,0.120387994
2010.0,28.75,58.75,0.22726794
2010.0,28.75,61.25,0.06958315
2010.0,28.75,63.75,0.053319402
2010.0,28.75,66.25,0.0032903466
2010.0,28.75,68.75,0.2742787
2010.0,28.75,71.25,-0.1664962
2010.0,28.75,73.75,-0.3127727
2010.0,28.75,76.25,-0.53045535
2010.0,28.75,78.75,-0.7533536
2010.0,28.75,81.25,-0.86678946
2010.0,28.75,83.75,-0.74997675
2010.0,28.75,86.25,-0.4602903
2010.0,28.75,88.75,-0.425881
2010.0,31.25,-88.75,-0.24894963
2010.0,31.25,-86.25,-0.1803562
2010.0,31.25,-83.75,-0.27196288
2010.0,31.25,-81.25,-0.29380602
2010.0,31.25,-78.75,-0.08517477
2010.0,31.25,-76.25,0.114727534
2010.0,31.25,-73.75,0.17677234
2010.0,31.25,-71.25,0.13749608
2010.0,31.25,-68.75,0.07264449
2010.0,31.25,-66.25,0.13446195
2010.0,31.25,-63.75,0.4939761
2010.0,31.25,-61.25,0.65994906
2010.0,31.25,-58.75,0.72827643
2010.0,31.25,-56.25,0.6211171
2010.0,31.25,-53.75,0.03082008
2010.0,31.25,-51.25,-0.42349386
2010.0,31.25,-48.75,-0.4807785
2010.0,31.25,-46.25,-0.37575704
2010.0,31.25,-43.75,0.027585868
2010.0,31.25,-41.25,0.26127177
2010.0,31.25,-38.75,0.008668329
2010.0,31.25,-36.25,-0.0047646225
2010.0,31.25,-33.75,-0.11340514
2010.0,31.25,-31.25,-0.46393478
2010.0,31.25,-28.75,-0.3501338
2010.0,31.25,-26.25,0.10033463
2010.0,31.25,-23.75,0.062883094
2010.0,31.25,-21.25,0.0184332
2010.0,31.25,-18.75,-0.276568
2010.0,31.25,-16.25,-0.119313
2010.0,31.25,-13.75,-0.0382208
2010.0,31.25,-11.25,-0.08632553
2010.0,31.25,-8.75,-0.33371818
2010.0,31.25,-6.25,-0.5083578
2010.0,31.25,-3.75,-0.35612047
2010.0,31.25,-1.25,0.129954
2010.0,31.25,1.25,0.13664427
2010.0,31.25,3.75,0.26790363
2010.0,31.25,6.25,0.4400293
2010.0,31.25,8.75,0.44200653
2010.0,31.25,11.25,-0.25136524
2010.0,31.25,13.75,-0.3835645
2010.0,31.25,16.25,-0.3331714
2010.0,31.25,33.75,-0.24392168
2010.0,31.25,36.25,0.18315461
2010.0,31.25,38.75,0.29580882
2010.0,31.25,41.25,0.37198204
2010.0,31.25,43.75,-0.01742656
2010.0,31.25,46.25,0.93226993
2010.0,31.25,48.75,0.48678234
2010.0,31.25,51.25,0.2610628
2010.0,31.25,53.75,0.2609192
2010.0,31.25,56.25,0.43050832
2010.0,31.25,58.75,0.303839
2010.0,31.25,61.25,0.01773983
2010.0,31.25,63.75,-0.35339156
2010.0,31.25,66.25,-0.027999604
2010.0,31.25,68.75,0.2941127
2010.0,31.25,71.25,-0.17637065
2010.0,31.25,73.75,-0.25288525
2010.0,31.25,76.25,-0.5139371
2010.0,31.25,78.75,-0.7505951
2010.0,31.25,81.25,-0.8629094
2010.0,31.25,83.75,-0.7275196
2010.0,31.25,86.25,-0.44913086
2010.0,31.25,88.75,-0.42697272
2010.0,33.75,-88.75,-0.2533013
2010.0,33.75,-86.25,-0.21643233
2010.0,33.75,-83.75,-0.2621735
2010.0,33.75,-81.25,-0.2306083
2010.0,33.75,-78.75,-0.03331998
2010.0,33.75,-76.25,0.11265548
2010.0,33.75,-73.75,0.1777004
2010.0,33.75,-71.25,0.1927985
2010.0,33.75,-68.75,0.12364498
2010.0,33.75,-66.25,0.04802057
2010.0,33.75,-63.75,0.326719
2010.0,33.75,-61.25,0.65674
2010.0,33.75,-58.75,0.9112529
2010.0,33.75,-56.25,0.773608
2010.0,33.75,-53.75,0.1876379
2010.0,33.75,-51.25,-0.28377655
2010.0,33.75,-48.75,-0.5378911
2010.0,33.75,-46.25,-0.38207835
2010.0,33.75,-43.75,0.15857702
2010.0,33.75,-41.25,0.36748588
2010.0,33.75,-38.75,0.19532162
2010.0,33.75,-36.25,0.062237356
2010.0,33.75,-33.75,-0.061234765
2010.0,33.75,-31.25,-0.29646918
2010.0,33.75,-28.75,-0.43824738
2010.0,33.75,-26.25,0.28194293
2010.0,33.75,-23.75,-0.008643378
2010.0,33.75,-21.25,-0.33846992
2010.0,33.75,-18.75,-0.3523763
2010.0,33.75,-16.25,0.14981245
2010.0,33.75,-13.75,-0.13740858
2010.0,33.75,-11.25,0.047102794
2010.0,33.75,-8.75,-0.46693784
2010.0,33.75,-6.25,-0.29466948
2010.0,33.75,-3.75,-0.3246105
2010.0,33.75,-1.25,0.07437003
2010.0,33.75,1.25,0.26757857
2010.0,33.75,3.75,0.3075195
2010.0,33.75,6.25,0.22020382
2010.0,33.75,8.75,0.3282106
2010.0,33.75,11.25,-0.2733242
2010.0,33.75,13.75,-0.3629325
2010.0,33.75,16.25,-0.4156923
2010.0,33.75,31.25,-0.40629318
2010.0,33.75,33.75,-0.46112
2010.0,33.75,36.25,-0.09907542
2010.0,33.75,38.75,0.3476198
2010.0,33.75,41.25,0.7204919
2010.0,33.75,43.75,0.04040953
2010.0,33.75,46.25,0.8335214
2010.0,33.75,48.75,0.4853937
2010.0,33.75,51.25,0.16601881
2010.0,33.75,53.75,0.033627458
2010.0,33.75,56.25,0.34228304
2010.0,33.75,58.75,0.13324134
2010.0,33.75,61.25,-0.18293336
2010.0,33.75,63.75,-0.18643217
2010.0,33.75,66.25,0.056435913
2010.0,33.75,68.75,0.22317444
2010.0,33.75,71.25,-0.21624747
2010.0,33.75,73.75,-0.23927423
2010.0,33.75,76.25,-0.50262636
2010.0,33.75,78.75,-0.7322741
2010.0,33.75,81.25,-0.840202
2010.0,33.75,83.75,-0.6929803
2010.0,33.75,86.25,-0.43643567
2010.0,33.75,88.75,-0.42760426
2010.0,36.25,-88.75,-0.262768
2010.0,36.25,-86.25,-0.2813714
2010.0,36.25,-83.75,-0.293618
2010.0,36.25,-81.25,-0.17777838
2010.0,36.25,-78.75,0.010353855
2010.0,36.25,-76.25,0.11475132
2010.0,36.25,-73.75,0.1822701
2010.0,36.25,-71.25,0.21002497
2010.0,36.25,-68.75,0.13718896
2010.0,36.25,-66.25,0.061577324
2010.0,36.25,-63.75,0.23336759
2010.0,36.25,-61.25,0.6623504
2010.0,36.25,-58.75,0.8913169
2010.0,36.25,-56.25,0.66818714
2010.0,36.25,-53.75,0.21063884
2010.0,36.25,-51.25,-0.26894093
2010.0,36.25,-48.75,-0.57459885
2010.0,36.25,-46.25,-0.28036314
2010.0,36.25,-43.75,0.22698358
2010.0,36.25,-41.25,0.32363653
2010.0,36.25,-38.75,0.28382963
2010.0,36.25,-36.25,0.09112675
2010.0,36.25,-33.75,-0.08183941
2010.0,36.25,-31.25,-0.21889849
2010.0,36.25,-28.75,-0.33629528
2010.0,36.25,-26.25,-0.3221927
2010.0,36.25,-23.75,0.017122652
2010.0,36.25,-21.25,-0.4918023
2010.0,36.25,-18.75,-0.3901295
2010.0,36.25,-16.25,-0.09453668
2010.0,36.25,-13.75,0.66712284
2010.0,36.25,-11.25,0.37057185
2010.0,36.25,-8.75,0.0020932786
2010.0,36.25,-6.25,-0.48982337
2010.0,36.25,-3.75,-0.36669284
2010.0,36.25,-1.25,0.13890141
2010.0,36.25,1.25,0.28469694
2010.0,36.25,3.75,-0.016327357
2010.0,36.25,6.25,0.029986864
2010.0,36.25,8.75,0.4747408
2010.0,36.25,11.25,-0.025574377
2010.0,36.25,13.75,-0.37341034
2010.0,36.25,16.25,-0.30442306
2010.0,36.25,18.75,-0.24018049
2010.0,36.25,31.25,-0.44861042
2010.0,36.25,33.75,-0.44505578
2010.0,36.25,36.25,-0.30983624
2010.0,36.25,38.75,0.14908636
2010.0,36.25,41.25,0.31592894
2010.0,36.25,43.75,-0.011451515
2010.0,36.25,46.25,0.30649704
2010.0,36.25,48.75,0.352719
2010.0,36.25,51.25,0.0012455583
2010.0,36.25,53.75,-0.31333467
2010.0,36.25,56.25,0.13171884
2010.0,36.25,58.75,-0.035875928
2010.0,36.25,61.25,-0.52835
2010.0,36.25,63.75,-0.15598413
2010.0,36.25,66.25,0.12186426
2010.0,36.25,68.75,0.10070379
2010.0,36.25,71.25,-0.21226634
2010.0,36.25,73.75,-0.2260727
2010.0,36.25,76.25,-0.5059366
2010.0,36.25,78.75,-0.72480464
2010.0,36.25,81.25,-0.81727135
2010.0,36.25,83.75,-0.6819464
2010.0,36.25,86.25,-0.4396397
2010.0,36.25,88.75,-0.4284858
2010.0,38.75,-88.75,-0.25086236
2010.0,38.75,-86.25,-0.19904315
2010.0,38.75,-83.75,-0.16860233
2010.0,38.75,-81.25,-0.16158292
2010.0,38.75,-78.75,0.05049762
2010.0,38.75,-76.25,0.12827902
2010.0,38.75,-73.75,0.1897711
2010.0,38.75,-71.25,0.18019424
2010.0,38.75,-68.75,0.098136954
2010.0,38.75,-66.25,0.013711613
2010.0,38.75,-63.75,0.28347382
2010.0,38.75,-61.25,0.7162956
2010.0,38.75,-58.75,0.75797105
2010.0,38.75,-56.25,0.52486634
2010.0,38.75,-53.75,0.13483123
2010.0,38.75,-51.25,-0.41572413
2010.0,38.75,-48.75,-0.5704221
2010.0,38.75,-46.25,-0.1923252
2010.0,38.75,-43.75,0.1990956
2010.0,38.75,-41.25,0.31105024
2010.0,38.75,-38.75,0.28110057
2010.0,38.75,-36.25,0.1271878
2010.0,38.75,-33.75,-0.032578584
2010.0,38.75,-31.25,-0.19344655
2010.0,38.75,-28.75,-0.19735128
2010.0,38.75,-26.25,-0.3769894
2010.0,38.75,-23.75,-0.3903836
2010.0,38.75,-21.25,-0.47840542
2010.0,38.75,-18.75,-0.6650443
2010.0,38.75,-16.25,-0.07186308
2010.0,38.75,-13.75,0.6107458
2010.0,38.75,-11.25,0.7215633
2010.0,38.75,-8.75,0.17304587
2010.0,38.75,-6.25,-0.53848356
2010.0,38.75,-3.75,-0.4907311
2010.0,38.75,-1.25,0.18273252
2010.0,38.75,1.25,0.0960236
2010.0,38.75,3.75,-0.20722762
2010.0,38.75,6.25,-0.18082888
2010.0,38.75,8.75,-0.10373318
2010.0,38.75,11.25,-0.26380387
2010.0,38.75,13.75,-0.5735977
2010.0,38.75,16.25,-0.40218323
2010.0,38.75,18.75,-0.38098842
2010.0,38.75,21.25,-0.14744684
2010.0,38.75,33.75,-0.32653773
2010.0,38.75,36.25,-0.5838745
2010.0,38.75,38.75,-0.3629061
2010.0,38.75,41.25,-0.35502455
2010.0,38.75,43.75,0.06665969
2010.0,38.75,46.25,0.012121025
2010.0,38.75,48.75,0.08598932
2010.0,38.75,51.25,0.09134379
2010.0,38.75,53.75,-0.28517422
2010.0,38.75,56.25,-0.0837126
2010.0,38.75,58.75,0.163368
2010.0,38.75,61.25,-0.29974616
2010.0,38.75,63.75,0.17399898
2010.0,38.75,66.25,0.13785698
2010.0,38.75,68.75,0.21981233
2010.0,38.75,71.25,-0.17410347
2010.0,38.75,73.75,-0.22735772
2010.0,38.75,76.25,-0.5285832
2010.0,38.75,78.75,-0.7252487
2010.0,38.75,81.25,-0.8135996
2010.0,38.75,83.75,-0.68427074
2010.0,38.75,86.25,-0.44501963
2010.0,38.75,88.75,-0.43032455
2010.0,41.25,-88.75,-0.24227121
2010.0,41.25,-86.25,-0.15298064
2010.0,41.25,-83.75,-0.16326277
2010.0,41.25,-81.25,-0.18877444
2010.0,41.25,-78.75,0.058719352
2010.0,41.25,-76.25,0.12070429
2010.0,41.25,-73.75,0.1779172
2010.0,41.25,-71.25,0.20074396
2010.0,41.25,-68.75,0.12066723
2010.0,41.25,-66.25,0.042680718
2010.0,41.25,-63.75,0.416474
2010.0,41.25,-61.25,0.78437215
2010.0,41.25,-58.75,0.7430485
2010.0,41.25,-56.25,0.53990686
2010.0,41.25,-53.75,0.12169463
2010.0,41.25,-51.25,-0.4257855
2010.0,41.25,-48.75,-0.4262795
2010.0,41.25,-46.25,-0.09567663
2010.0,41.25,-43.75,0.26171178
2010.0,41.25,-41.25,0.4551697
2010.0,41.25,-38.75,0.30446166
2010.0,41.25,-36.25,0.0759287
2010.0,41.25,-33.75,-0.022087695
2010.0,41.25,-31.25,-0.10845126
2010.0,41.25,-28.75,-0.2650868
2010.0,41.25,-26.25,-0.3282847
2010.0,41.25,-23.75,-0.44800588
2010.0,41.25,-21.25,-0.6332011
2010.0,41.25,-18.75,-0.6015024
2010.0,41.25,-16.25,0.11525316
2010.0,41.25,-13.75,0.7093213
2010.0,41.25,-11.25,0.9100601
2010.0,41.25,-8.75,-0.4218316
2010.0,41.25,-6.25,-0.37652922
2010.0,41.25,-3.75,-0.42838857
2010.0,41.25,-1.25,0.20057881
2010.0,41.25,1.25,0.20062426
2010.0,41.25,3.75,0.045414064
2010.0,41.25,6.25,-0.09393281
2010.0,41.25,8.75,-0.09680376
2010.0,41.25,11.25,-0.25150248
2010.0,41.25,13.75,-0.4624103
2010.0,41.25,16.25,-0.36997908
2010.0,41.25,18.75,-0.13749845
2010.0,41.25,21.25,-0.25940496
2010.0,41.25,23.75,-0.5022625
2010.0,41.25,26.25,-0.48109636
2010.0,41.25,28.75,-0.5222368
2010.0,41.25,33.75,-0.39592442
2010.0,41.25,36.25,-0.59105223
2010.0,41.25,38.75,0.22223811
2010.0,41.25,41.25,-0.112558745
2010.0,41.25,43.75,0.13599873
2010.0,41.25,46.25,0.028857447
2010.0,41.25,48.75,-0.12259684
2010.0,41.25,51.25,0.07306217
2010.0,41.25,53.75,-0.33090362
2010.0,41.25,56.25,-0.13848966
2010.0,41.25,58.75,-0.09219263
2010.0,41.25,61.25,-0.54101187
2010.0,41.25,63.75,0.03378042
2010.0,41.25,66.25,0.28677192
2010.0,41.25,68.75,0.09501855
2010.0,41.25,71.25,-0.14781694
2010.0,41.25,73.75,-0.18446259
2010.0,41.25,76.25,-0.50459814
2010.0,41.25,78.75,-0.73141164
2010.0,41.25,81.25,-0.8177767
2010.0,41.25,83.75,-0.6933426
2010.0,41.25,86.25,-0.4504146
2010.0,41.25,88.75,-0.43231532
2010.0,43.75,-88.75,-0.22972795
2010.0,43.75,-86.25,-0.15731966
2010.0,43.75,-83.75,-0.19405721
2010.0,43.75,-81.25,-0.14298563
2010.0,43.75,-78.75,0.07313546
2010.0,43.75,-76.25,0.09358166
2010.0,43.75,-73.75,0.13461173
2010.0,43.75,-71.25,0.22413479
2010.0,43.75,-68.75,0.21505162
2010.0,43.75,-66.25,0.24152523
2010.0,43.75,-63.75,0.45916107
2010.0,43.75,-61.25,0.74766004
2010.0,43.75,-58.75,0.7637571
2010.0,43.75,-56.25,0.59941876
2010.0,43.75,-53.75,0.18002437
2010.0,43.75,-51.25,-0.24836949
2010.0,43.75,-48.75,-0.27645475
2010.0,43.75,-46.25,-0.058711123
2010.0,43.75,-43.75,0.2964944
2010.0,43.75,-41.25,0.46270618
2010.0,43.75,-38.75,0.30908108
2010.0,43.75,-36.25,0.06379865
2010.0,43.75,-33.75,-0.02883133
2010.0,43.75,-31.25,-0.21702728
2010.0,43.75,-28.75,-0.28605026
2010.0,43.75,-26.25,0.6423323
2010.0,43.75,-23.75,1.3611907
2010.0,43.75,-21.25,0.42816335
2010.0,43.75,-18.75,-0.39735055
2010.0,43.75,-16.25,-0.2797171
2010.0,43.75,-13.75,-0.216646
2010.0,43.75,-11.25,-0.45605418
2010.0,43.75,-8.75,-0.4209261
2010.0,43.75,-6.25,-0.31983578
2010.0,43.75,-3.75,-0.17776996
2010.0,43.75,-1.25,0.30155978
2010.0,43.75,1.25,0.24196936
2010.0,43.75,3.75,0.22077845
2010.0,43.75,6.25,0.12351939
2010.0,43.75,8.75,0.056981105
2010.0,43.75,11.25,0.005468139
2010.0,43.75,13.75,-0.005423505
2010.0,43.75,16.25,-0.22544557
2010.0,43.75,18.75,-0.110733055
2010.0,43.75,21.25,-0.45373255
2010.0,43.75,23.75,-0.54087174
2010.0,43.75,26.25,-0.54969734
2010.0,43.75,28.75,-0.59067845
2010.0,43.75,31.25,-0.59891987
2010.0,43.75,33.75,-0.37261868
2010.0,43.75,36.25,-0.47635615
2010.0,43.75,38.75,-0.14225104
2010.0,43.75,41.25,-0.100011155
2010.0,43.75,43.75,0.073130585
2010.0,43.75,46.25,0.12167386
2010.0,43.75,48.75,-0.06548227
2010.0,43.75,51.25,-0.048801545
2010.0,43.75,53.75,-0.28760985
2010.0,43.75,56.25,-0.33017883
2010.0,43.75,58.75,-0.24596795
2010.0,43.75,61.25,-0.42050728
2010.0,43.75,63.75,-0.42757115
2010.0,43.75,66.25,0.18238778
2010.0,43.75,68.75,-0.40010992
2010.0,43.75,71.25,-0.11370254
2010.0,43.75,73.75,-0.06888225
2010.0,43.75,76.25,-0.42797115
2010.0,43.75,78.75,-0.71643436
2010.0,43.75,81.25,-0.8083715
2010.0,43.75,83.75,-0.70635813
2010.0,43.75,86.25,-0.45836067
2010.0,43.75,88.75,-0.43618608
2010.0,46.25,-88.75,-0.21835595
2010.0,46.25,-86.25,-0.16671605
2010.0,46.25,-83.75,-0.18166366
2010.0,46.25,-81.25,-0.06628418
2010.0,46.25,-78.75,0.09922259
2010.0,46.25,-76.25,0.08617799
2010.0,46.25,-73.75,0.10358887
2010.0,46.25,-71.25,0.19962178
2010.0,46.25,-68.75,0.21929763
2010.0,46.25,-66.25,0.37090057
2010.0,46.25,-63.75,0.49136436
2010.0,46.25,-61.25,0.6437741
2010.0,46.25,-58.75,0.6302352
2010.0,46.25,-56.25,0.42901322
2010.0,46.25,-53.75,0.053920798
2010.0,46.25,-51.25,-0.17348318
2010.0,46.25,-48.75,-0.2671373
2010.0,46.25,-46.25,-0.10367404
2010.0,46.25,-43.75,0.24568014
2010.0,46.25,-41.25,0.46333772
2010.0,46.25,-38.75,0.3669313
2010.0,46.25,-36.25,0.12484029
2010.0,46.25,-33.75,-0.13428034
2010.0,46.25,-31.25,-0.32322058
2010.0,46.25,-28.75,-0.36475262
2010.0,46.25,-26.25,0.21093562
2010.0,46.25,-23.75,-0.1093942
2010.0,46.25,-21.25,-0.50659126
2010.0,46.25,-18.75,-0.5420883
2010.0,46.25,-16.25,-0.3571163
2010.0,46.25,-13.75,-0.38141572
2010.0,46.25,-11.25,-0.520925
2010.0,46.25,-8.75,-0.4092754
2010.0,46.25,-6.25,-0.33831853
2010.0,46.25,-3.75,-0.11547001
2010.0,46.25,-1.25,-0.19570716
2010.0,46.25,1.25,-0.20519671
2010.0,46.25,3.75,-0.07941756
2010.0,46.25,6.25,0.028909234
2010.0,46.25,8.75,0.08345427
2010.0,46.25,11.25,0.08328665
2010.0,46.25,13.75,-0.039875578
2010.0,46.25,16.25,-0.52034
2010.0,46.25,23.75,-0.4545856
2010.0,46.25,26.25,-0.5081209
2010.0,46.25,28.75,-0.47652942
2010.0,46.25,31.25,-0.33584294
2010.0,46.25,33.75,-0.3875218
2010.0,46.25,36.25,-0.51499206
2010.0,46.25,38.75,-0.26663035
2010.0,46.25,41.25,0.110289335
2010.0,46.25,43.75,0.17773813
2010.0,46.25,46.25,0.019551007
2010.0,46.25,48.75,-0.005186422
2010.0,46.25,51.25,0.012405387
2010.0,46.25,53.75,-0.228067
2010.0,46.25,56.25,-0.27160126
2010.0,46.25,58.75,-0.18956353
2010.0,46.25,61.25,-0.23475233
2010.0,46.25,63.75,-0.35734254
2010.0,46.25,66.25,0.10468617
2010.0,46.25,68.75,-0.33304662
2010.0,46.25,71.25,-0.03713887
2010.0,46.25,73.75,0.02545841
2010.0,46.25,76.25,-0.39739114
2010.0,46.25,78.75,-0.69616795
2010.0,46.25,81.25,-0.79354745
2010.0,46.25,83.75,-0.71020615
2010.0,46.25,86.25,-0.46805704
2010.0,46.25,88.75,-0.4404381
2010.0,48.75,-88.75,-0.22639006
2010.0,48.75,-86.25,-0.19689915
2010.0,48.75,-83.75,-0.19665982
2010.0,48.75,-81.25,-0.020616112
2010.0,48.75,-78.75,0.12115399
2010.0,48.75,-76.25,0.06989193
2010.0,48.75,-73.75,0.09888966
2010.0,48.75,-71.25,0.14437674
2010.0,48.75,-68.75,0.18139589
2010.0,48.75,-66.25,0.19041404
2010.0,48.75,-63.75,0.50700617
2010.0,48.75,-61.25,0.65156096
2010.0,48.75,-58.75,0.44027647
2010.0,48.75,-56.25,0.07929613
2010.0,48.75,-53.75,-0.12038987
2010.0,48.75,-51.25,-0.22992212
2010.0,48.75,-48.75,-0.21800639
2010.0,48.75,-46.25,0.0439119
2010.0,48.75,-43.75,0.25465658
2010.0,48.75,-41.25,0.5259152
2010.0,48.75,-38.75,0.4418212
2010.0,48.75,-36.25,0.06172031
2010.0,48.75,-33.75,-0.17281194
2010.0,48.75,-31.25,-0.30971956
2010.0,48.75,-28.75,-0.46730077
2010.0,48.75,-26.25,-0.4594783
2010.0,48.75,-23.75,-0.6891947
2010.0,48.75,-21.25,-0.84423536
2010.0,48.75,-18.75,-0.35702568
2010.0,48.75,-16.25,-0.29945952
2010.0,48.75,-13.75,-0.15719256
2010.0,48.75,-11.25,-0.60430646
2010.0,48.75,-8.75,-0.49407
2010.0,48.75,-6.25,-0.2675762
2010.0,48.75,-3.75,-0.08867955
2010.0,48.75,-1.25,0.027159581
2010.0,48.75,1.25,-0.031245483
2010.0,48.75,3.75,0.20147653
2010.0,48.75,6.25,0.09658177
2010.0,48.75,8.75,0.1429126
2010.0,48.75,11.25,0.025637059
2010.0,48.75,26.25,-0.49452874
2010.0,48.75,28.75,-0.656009
2010.0,48.75,31.25,0.55566704
2010.0,48.75,33.75,0.16082415
2010.0,48.75,36.25,-0.39610502
2010.0,48.75,38.75,-0.33997813
2010.0,48.75,41.25,-0.07134624
2010.0,48.75,43.75,-0.5560278
2010.0,48.75,46.25,-0.24957122
2010.0,48.75,48.75,-0.110627845
2010.0,48.75,51.25,-0.16073273
2010.0,48.75,53.75,-0.1614057
2010.0,48.75,56.25,-0.19231538
2010.0,48.75,58.75,-0.29694763
2010.0,48.75,61.25,-0.2359303
2010.0,48.75,63.75,-0.38478553
2010.0,48.75,66.25,-0.14166915
2010.0,48.75,68.75,0.15937558
2010.0,48.75,71.25,0.017891932
2010.0,48.75,73.75,-0.03513086
2010.0,48.75,76.25,-0.45078495
2010.0,48.75,78.75,-0.7019524
2010.0,48.75,81.25,-0.7822132
2010.0,48.75,83.75,-0.699765
2010.0,48.75,86.25,-0.47607887
2010.0,48.75,88.75,-0.4445931
2010.0,51.25,-88.75,-0.23494883
2010.0,51.25,-86.25,-0.20928808
2010.0,51.25,-83.75,-0.20793968
2010.0,51.25,-81.25,-0.03332046
2010.0,51.25,-78.75,0.14623813
2010.0,51.25,-76.25,0.015384179
2010.0,51.25,-73.75,-0.030756025
2010.0,51.25,-71.25,0.15985742
2010.0,51.25,-68.75,0.31524375
2010.0,51.25,-66.25,0.3306781
2010.0,51.25,-63.75,0.45049813
2010.0,51.25,-61.25,0.71304744
2010.0,51.25,-58.75,0.38297793
2010.0,51.25,-56.25,-0.08690919
2010.0,51.25,-53.75,-0.111671254
2010.0,51.25,-51.25,-0.08158321
2010.0,51.25,-48.75,-0.045487262
2010.0,51.25,-46.25,0.135312
2010.0,51.25,-43.75,0.2529384
2010.0,51.25,-41.25,0.520306
2010.0,51.25,-38.75,0.45542982
2010.0,51.25,-36.25,0.03229186
2010.0,51.25,-33.75,-0.20296216
2010.0,51.25,-31.25,-0.25411248
2010.0,51.25,-28.75,-0.23697346
2010.0,51.25,-26.25,-0.39864516
2010.0,51.25,-23.75,-0.5433709
2010.0,51.25,-21.25,-0.5516395
2010.0,51.25,-18.75,-0.49495563
2010.0,51.25,-16.25,-0.14157462
2010.0,51.25,-13.75,0.12338288
2010.0,51.25,-11.25,-0.53911346
2010.0,51.25,-8.75,-0.47281975
2010.0,51.25,-6.25,-0.1553899
2010.0,51.25,-3.75,-0.06438095
2010.0,51.25,-1.25,-0.11775912
2010.0,51.25,1.25,-0.20011677
2010.0,51.25,3.75,-0.088642485
2010.0,51.25,6.25,0.1436713
2010.0,51.25,8.75,-0.03382082
2010.0,51.25,11.25,-0.082121395
2010.0,51.25,13.75,0.5025413
2010.0,51.25,26.25,-0.41347292
2010.0,51.25,28.75,0.0788439
2010.0,51.25,31.25,0.38459656
2010.0,51.25,33.75,-0.030483536
2010.0,51.25,36.25,-0.35479847
2010.0,51.25,38.75,-0.60057324
2010.0,51.25,41.25,-0.44118267
2010.0,51.25,43.75,0.014709665
2010.0,51.25,46.25,-0.36690822
2010.0,51.25,48.75,-0.27798158
